decade,explicit,songLength_ms_,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,timeSignature,mode,valence,popularity
1,0,195573,0.992,0.564,0.1,0.46,3,0.123,-19.208,0.0521,84.496,4,1,0.37,2
1,0,156025,0.781,0.659,0.587,0.89,0,0.354,-12.799,0.0781,127.335,4,0,0.971,9
1,0,166013,0.971,0.64,0.309,0.217,0,0.475,-11.263,0.0539,168.357,4,1,0.698,5
1,0,171026,0.967,0.61,0.362,0.811,7,0.503,-12.335,0.0587,178.008,4,0,0.841,6
1,0,129160,0.977,0.272,0.0526,0.941,10,0.103,-27.678,0.0419,104.823,3,0,0.232,5
1,0,178356,0.986,0.482,0.0618,0.925,5,0.219,-24.925,0.0332,138.02,4,0,0.0603,4
1,0,197960,0.995,0.243,0.147,0.955,7,0.275,-14.767,0.0362,165.039,4,0,0.165,5
1,0,130946,0.996,0.48,0.177,0.204,10,0.239,-12.698,0.0628,202.346,4,1,0.863,5
1,0,211100,0.967,0.359,0.142,0.933,8,0.145,-17.059,0.0388,139.07,4,1,0.0351,4
1,0,179480,0.968,0.689,0.647,0.887,0,0.713,-12.02,0.151,139.74,3,1,0.626,5
1,0,173053,0.533,0.762,0.891,0.833,0,0.0289,-3.235,0.139,113.981,4,1,0.969,5
1,0,198899,0.985,0.52,0.00509,0.936,0,0.0673,-30.81,0.166,81.49,4,1,0.128,4
1,0,207653,0.976,0.633,0.139,0.685,6,0.121,-15.027,0.404,80.045,4,1,0.272,8
1,0,119540,0.989,0.445,0.0482,0.919,6,0.126,-26.881,0.0632,65.983,3,1,0.232,5
1,0,263523,0.693,0.941,0.496,1.97e-05,4,0.136,-5.557,0.0524,119.999,4,1,0.863,9
1,0,176853,0.952,0.403,0.297,0.933,1,0.38,-15.755,0.0358,103.72,3,1,0.0343,5
1,0,188560,0.996,0.681,0.0798,0.0514,5,0.375,-15.423,0.133,76.25,4,1,0.632,5
1,0,646906,0.97,0.15,0.0594,0.87,4,0.253,-26.868,0.035,90.074,3,1,0.0428,6
1,0,198681,0.977,0.363,0.586,0.956,10,0.376,-9.643,0.0444,180.967,4,1,0.935,5
1,0,247333,0.993,0.282,0.0961,0.865,8,0.531,-31.48,0.0441,77.116,4,1,0.412,2
1,0,179396,0.984,0.298,0.0458,0.949,8,0.132,-24.385,0.0347,136.579,4,1,0.0836,4
1,0,132174,0.985,0.519,0.0726,0.926,8,0.179,-24.832,0.0447,132.061,3,1,0.362,4
1,0,416546,0.965,0.273,0.121,0.223,7,0.149,-16.759,0.0428,109.649,4,1,0.187,3
1,0,190179,0.986,0.326,0.0327,0.917,5,0.0722,-27.654,0.0433,84.703,4,1,0.0363,5
1,0,177773,0.846,0.657,0.554,0.226,10,0.131,-12.025,0.0525,82.134,4,1,0.627,6
1,0,195057,0.993,0.581,0.0067,0.944,5,0.097,-31.962,0.156,99.213,4,1,0.18,5
1,0,115933,0.982,0.651,0.116,0.961,7,0.106,-20.966,0.0481,109.956,4,1,0.41,4
1,0,585293,0.969,0.222,0.072,0.869,0,0.269,-22.431,0.035,76.351,3,0,0.0847,5
1,0,163146,0.685,0.759,0.856,0.378,5,0.235,-3.925,0.0805,94.766,4,1,0.962,4
1,0,119318,0.991,0.843,0.0787,0.965,5,0.103,-23.137,0.0852,98.583,4,1,0.237,5
1,0,151008,0.976,0.215,0.152,0.91,11,0.0895,-19.371,0.0413,184.018,4,1,0.128,5
1,0,220533,0.794,0.344,0.777,0.848,5,0.142,-4.106,0.0548,181.42,4,0,0.692,4
1,0,116325,0.987,0.586,0.0332,0.875,3,0.103,-24.33,0.0418,125.842,4,0,0.0575,5
1,0,233598,0.985,0.676,0.0156,0.918,1,0.095,-23.652,0.0772,132.854,4,1,0.0477,4
1,0,156640,0.759,0.692,0.667,0.732,5,0.111,-12.223,0.0411,123.387,4,1,0.964,7
1,0,197286,0.993,0.541,0.0518,0.964,4,0.105,-22.913,0.113,130.211,4,1,0.0376,5
1,0,196880,0.994,0.245,0.099,0.92,0,0.0938,-17.431,0.0329,80.416,4,1,0.136,8
1,0,169040,0.648,0.791,0.818,0.00753,2,0.0958,-4.549,0.0879,117.14,4,1,0.961,4
1,0,147909,0.979,0.611,0.0832,0.95,0,0.175,-16.814,0.0627,91.965,4,1,0.275,4
1,0,218040,0.996,0.463,0.569,0.925,0,0.11,-11.228,0.0482,120.565,4,1,0.437,4
1,0,319560,0.991,0.229,0.0296,0.866,2,0.0891,-28.4,0.0408,71.265,3,1,0.0356,3
1,0,205826,0.995,0.306,0.237,0.205,0,0.187,-11.849,0.0429,175.148,4,1,0.299,3
1,0,355946,0.971,0.403,0.245,0.878,3,0.152,-15.373,0.0392,139.545,4,1,0.547,2
1,0,123266,0.989,0.363,0.0813,0.0221,1,0.346,-26.519,0.036,73.738,1,0,0.329,2
1,0,186986,0.963,0.486,0.126,0.00994,5,0.346,-18.652,0.0409,150.24,4,0,0.502,2
1,0,140466,0.813,0.611,0.574,0.896,0,0.313,-12.861,0.0363,126.134,4,0,0.956,4
1,0,404933,0.968,0.491,0.106,0.785,9,0.139,-20.586,0.0474,149.699,3,1,0.4,2
1,0,345706,0.697,0.212,0.27,0.793,2,0.421,-14.27,0.0402,76.595,4,1,0.251,1
1,0,239800,0.98,0.608,0.115,0.00473,10,0.129,-16.153,0.0387,106.01,4,1,0.215,9
1,0,162080,0.957,0.358,0.126,0,0,0.0989,-9.944,0.0439,61.984,4,1,0.235,1
1,0,254053,0.979,0.576,0.182,0.878,3,0.087,-18.065,0.0438,134.944,4,1,0.632,2
1,0,395426,0.959,0.341,0.19,0.601,5,0.0796,-14.886,0.0466,79.167,4,1,0.337,3
1,0,65253,0.983,0.421,0.0335,0.675,9,0.194,-24.498,0.044,123.068,4,1,0.37,2
1,0,654840,0.973,0.282,0.102,0.7,5,0.339,-22.456,0.0371,142.592,4,0,0.161,3
1,0,190466,0.966,0.705,0.457,0.84,1,0.226,-9.614,0.121,76.415,4,1,0.682,1
1,0,173676,0.792,0.398,0.429,0.805,2,0.248,-9.047,0.0294,110.051,4,0,0.256,4
1,0,65040,0.88,0.302,0.249,0.788,6,0.343,-17.693,0.0451,80.464,3,0,0.511,2
1,0,285960,0.924,0.363,0.11,0.499,3,0.11,-21.186,0.0424,75.992,3,1,0.223,2
1,0,143750,0.964,0.637,0.109,0.956,5,0.103,-18.147,0.0606,119.849,5,1,0.325,4
1,0,178373,0.995,0.66,0.44,0.837,5,0.112,-11.27,0.0746,106.991,4,1,0.936,2
1,0,318946,0.977,0.404,0.0966,0.384,0,0.115,-17.458,0.0399,106.988,4,1,0.236,3
1,0,107533,0.931,0.375,0.119,0.666,9,0.103,-19.962,0.0456,102.712,4,1,0.283,2
1,0,161400,0.996,0.656,0.613,0.918,10,0.231,-9.36,0.0414,113.697,4,1,0.964,4
1,0,265973,0.974,0.451,0.13,0.838,2,0.217,-22.912,0.054,164.988,4,1,0.512,2
1,0,790778,0.923,0.324,0.275,0.849,2,0.68,-20.565,0.0407,125.31,4,0,0.07,2
1,0,280640,0.827,0.676,0.255,6.49e-05,5,0.0413,-14.798,0.0422,141.948,4,0,0.682,6
1,0,173533,0.934,0.428,0.0329,0,0,0.289,-20.022,0.0385,81.277,4,0,0.419,3
1,0,298306,0.956,0.336,0.0427,0.233,0,0.152,-25.184,0.048,105.517,4,1,0.197,2
1,0,180760,0.995,0.586,0.45,0.9,5,0.104,-12.074,0.0447,143.342,4,1,0.847,4
1,0,705320,0.992,0.329,0.139,0.834,10,0.269,-17.744,0.0385,140.45,4,1,0.154,5
1,0,154385,0.995,0.431,0.158,0.949,7,0.263,-23.763,0.0609,85.002,3,1,0.84,4
1,0,619946,0.992,0.222,0.0394,0.825,2,0.0738,-24.925,0.0454,76.464,4,1,0.11,5
1,0,461293,0.979,0.418,0.164,0.731,0,0.0807,-15.672,0.05,71.214,4,0,0.221,2
1,0,542933,0.644,0.525,0.199,0.000287,11,0.115,-16.362,0.0368,139.319,4,0,0.2,2
1,0,165673,0.98,0.251,0.0723,0.897,1,0.161,-23.621,0.042,172.762,4,0,0.0398,4
1,0,66493,0.965,0.514,0.266,0.216,7,0.668,-16.622,0.0504,92.478,4,1,0.763,2
1,0,171270,0.995,0.303,0.369,0.886,10,0.177,-10.825,0.038,183.579,4,1,0.66,3
1,0,500613,0.983,0.416,0.133,0.531,3,0.116,-20.33,0.0412,119.243,4,1,0.392,2
1,0,215493,0.989,0.436,0.0778,0,0,0.0628,-10.055,0.0343,85.236,3,0,0.2,1
1,0,183386,0.995,0.604,0.413,0.925,3,0.145,-11.35,0.0448,92.1,4,1,0.732,4
1,0,186080,0.993,0.411,0.115,0.938,2,0.55,-15.042,0.03,99.398,4,0,0.195,4
1,0,243373,0.97,0.535,0.0887,0.567,9,0.247,-20.826,0.0493,88.185,4,1,0.442,2
1,0,150143,0.989,0.146,0.0144,0.909,7,0.124,-27.326,0.0452,79.113,4,1,0.124,4
1,0,329573,0.992,0.403,0.144,0.346,9,0.178,-16.836,0.0489,95.545,4,0,0.416,2
1,0,573000,0.966,0.267,0.196,0.549,3,0.0949,-17.989,0.0421,72.647,4,1,0.269,4
1,0,169306,0.892,0.529,0.428,0.724,0,0.244,-16.579,0.0749,185.714,4,0,0.942,5
1,0,373160,0.987,0.487,0.134,0.892,10,0.0634,-17.893,0.037,105.674,3,1,0.409,6
1,0,158987,0.978,0.202,0.294,0.948,5,0.0893,-17.272,0.0379,132.033,4,1,0.25,4
1,0,184733,0.961,0.736,0.379,0.015,5,0.316,-14.136,0.0615,98.502,4,1,0.962,1
1,0,102106,0.977,0.521,0.00933,0.827,2,0.327,-23.435,0.0532,120.323,4,1,0.121,1
1,0,345586,0.983,0.315,0.0925,0.818,2,0.116,-19.394,0.0469,79.565,4,1,0.398,3
1,0,122306,0.217,0.866,0.623,0,9,0.0857,-13.321,0.134,99.917,4,1,0.944,7
1,0,170520,0.995,0.38,0.178,0.857,7,0.117,-12.913,0.0413,79.104,4,0,0.341,3
1,0,183640,0.675,0.649,0.285,1.05e-05,8,0.346,-13.524,0.291,161.089,4,1,0.575,2
1,0,174813,0.751,0.642,0.732,0.872,0,0.0982,-11.689,0.0425,107.496,4,1,0.861,5
1,0,302920,0.983,0.574,0.014,9.55e-05,9,0.106,-21.879,0.0461,133.35,4,1,0.209,9
1,0,173186,0.916,0.682,0.24,0.493,0,0.122,-13.218,0.0387,132.454,4,1,0.638,11
1,0,185413,0.928,0.698,0.248,0.72,3,0.11,-9.45,0.0399,107.111,4,1,0.619,2
1,0,64853,0.99,0.365,0.0966,0.989,9,0.209,-23.621,0.0483,128.638,4,1,0.421,3
1,0,270040,0.95,0.775,0.179,0.000619,0,0.202,-12.974,0.0491,123.805,4,1,0.395,7
1,0,164786,0.869,0.552,0.64,0.557,0,0.209,-10.138,0.0478,177.386,4,1,0.803,5
1,0,109706,0.982,0.227,0.273,0.978,8,0.401,-12.438,0.0437,79.753,3,1,0.243,3
1,0,151040,0.878,0.437,0.535,0.704,5,0.462,-9.681,0.0449,200.242,4,1,0.96,2
1,0,101666,0.992,0.373,0.416,0,11,0.171,-13.997,0.15,133.448,4,1,0.327,6
1,0,171253,0.89,0.732,0.656,0.857,0,0.153,-9.775,0.155,117.703,4,1,0.788,3
1,0,228546,0.976,0.517,0.0339,0.00129,8,0.11,-20.582,0.0427,98.469,4,1,0.143,3
1,0,31939,0.551,0.719,0.247,1.73e-06,5,0.0792,-12.912,0.0319,72.035,3,1,0.471,0
1,0,30998,0.526,0.783,0.311,0.000491,10,0.1,-12.481,0.0501,107.956,3,1,0.601,0
1,0,31939,0.515,0.716,0.245,3.66e-06,5,0.079,-12.908,0.0308,71.989,3,1,0.451,0
1,0,31013,0.617,0.662,0.48,3.39e-05,5,0.214,-11.517,0.033,143.965,3,1,0.415,0
1,0,159343,0.991,0.655,0.0795,0.00109,2,0.13,-17.843,0.352,117.43,4,1,0.385,0
1,0,31939,0.476,0.713,0.257,1.23e-05,0,0.0841,-13.033,0.032,72.003,3,1,0.663,0
1,0,215506,0.988,0.253,0.165,0,10,0.115,-15.521,0.0395,75.156,3,1,0.101,0
1,0,31013,0.504,0.658,0.449,5.75e-05,5,0.188,-11.32,0.0302,144.004,3,1,0.448,0
1,0,32089,0.627,0.621,0.39,0.0572,5,0.0772,-11.173,0.0461,215.801,3,1,0.576,0
1,0,31799,0.254,0.674,0.533,1.56e-05,5,0.128,-10.895,0.0313,108.02,4,1,0.595,0
1,0,30998,0.568,0.83,0.265,4.32e-06,5,0.0864,-12.257,0.0426,108.05,3,1,0.457,0
1,0,32171,0.727,0.644,0.459,0.000347,5,0.266,-11.386,0.0572,216.043,3,1,0.521,0
1,0,31013,0.538,0.642,0.458,0.00018,5,0.192,-11.648,0.0337,144.119,3,1,0.339,0
1,0,31799,0.235,0.617,0.539,0.00279,5,0.13,-10.871,0.0336,108.125,3,1,0.657,0
1,0,30766,0.798,0.62,0.301,0.000233,5,0.14,-13.71,0.0295,72.002,3,1,0.761,0
1,0,32089,0.66,0.63,0.377,0.233,5,0.076,-11.154,0.0413,215.981,3,1,0.559,0
1,0,32089,0.66,0.716,0.404,0.257,5,0.0761,-11.149,0.0347,72.035,3,1,0.579,0
1,0,31254,0.66,0.556,0.516,0.673,5,0.214,-13.435,0.0252,143.916,4,1,0.643,0
1,0,82808,0.904,0.446,0.302,0.000318,4,0.168,-15.866,0.0424,83.924,4,1,0.566,0
1,0,32171,0.701,0.632,0.479,0.00464,5,0.256,-11.372,0.057,215.965,3,1,0.505,0
1,0,30998,0.372,0.474,0.653,0.338,5,0.284,-13.73,0.0433,144.66,4,0,0.216,0
1,0,30998,0.00348,0.341,0.907,0.146,10,0.197,-9.88,0.0531,143.409,4,1,0.249,0
1,0,30998,0.557,0.775,0.3,3.43e-05,10,0.0983,-12.484,0.0559,107.986,3,1,0.68,0
1,0,30766,0.803,0.642,0.322,0.0012,5,0.176,-13.478,0.0279,143.929,3,1,0.766,0
1,0,31939,0.663,0.705,0.315,1.06e-05,5,0.0719,-13.223,0.0367,71.966,3,1,0.59,0
1,0,31799,0.219,0.663,0.533,0.000939,5,0.123,-10.735,0.0332,108.061,4,1,0.715,0
1,0,31669,0.991,0.515,0.121,0.131,5,0.0972,-14.32,0.0448,142.62,4,1,0.746,0
1,0,31669,0.991,0.531,0.1,0.0826,5,0.0975,-14.318,0.0451,143.12,3,1,0.721,0
1,0,30998,0.682,0.699,0.726,8.47e-05,5,0.0861,-11.263,0.0378,107.991,3,1,0.654,0
1,0,32171,0.732,0.624,0.464,0.00455,5,0.248,-11.367,0.0569,215.834,3,1,0.519,0
1,1,293886,0.327,0.624,0.444,3.27e-05,0,0.11,-11.436,0.118,98.144,4,0,0.223,1
1,0,30998,0.747,0.723,0.719,5.84e-05,5,0.0861,-11.263,0.0412,107.946,3,1,0.598,0
1,0,30998,0.415,0.556,0.634,0.154,0,0.284,-13.664,0.0422,143.896,4,1,0.229,0
1,0,30998,0.385,0.556,0.633,0.129,5,0.294,-13.688,0.0429,143.746,4,1,0.259,0
1,0,31939,0.617,0.718,0.342,1.14e-06,5,0.0719,-13.267,0.0586,71.967,3,1,0.441,0
1,0,30766,0.847,0.681,0.3,0.00196,5,0.176,-13.581,0.0276,144.056,3,1,0.77,0
1,0,30998,0.679,0.716,0.747,0.000107,5,0.0855,-11.236,0.0403,107.987,3,1,0.553,0
1,0,30766,0.825,0.666,0.31,0.00105,5,0.188,-14.094,0.0277,144.027,3,1,0.711,0
1,0,31939,0.639,0.707,0.289,1.66e-05,5,0.084,-13.059,0.0427,72.005,3,1,0.535,0
1,0,31013,0.637,0.67,0.447,7.29e-05,5,0.188,-11.639,0.0307,144.044,3,1,0.438,0
1,0,30998,0.00242,0.513,0.881,0.193,5,0.21,-9.876,0.0447,144.058,4,1,0.277,0
1,0,32171,0.73,0.62,0.47,0.00178,5,0.257,-11.354,0.055,216.045,3,1,0.523,0
1,0,30998,0.433,0.465,0.648,0.158,5,0.29,-13.733,0.0426,144.455,4,0,0.217,0
1,0,31799,0.271,0.674,0.541,0.00135,5,0.129,-10.884,0.0318,108.015,3,1,0.695,0
1,0,31799,0.264,0.656,0.526,0.000395,5,0.123,-10.766,0.0338,108.062,4,1,0.705,0
1,0,30998,0.694,0.706,0.718,0.000216,5,0.0858,-11.218,0.0383,108.01,3,1,0.646,0
1,0,31799,0.195,0.631,0.514,0.000107,5,0.121,-10.775,0.0343,108.156,3,1,0.681,0
1,0,32089,0.727,0.595,0.397,0.337,5,0.076,-11.11,0.039,216.228,3,1,0.549,0
1,0,194506,0.948,0.106,0.194,0,3,0.338,-21.582,0.0459,74.886,4,1,0.139,0
1,0,236265,4.13e-05,0.765,0.877,0.782,7,0.611,-4.823,0.0483,126.002,4,1,0.403,0
1,0,398373,0.984,0.318,0.0684,0.0986,8,0.0991,-24.811,0.0434,115.249,4,1,0.177,1
1,0,30766,0.797,0.68,0.292,0.000339,5,0.175,-13.57,0.0282,144.055,3,1,0.764,0
1,0,31254,0.732,0.556,0.498,0.838,5,0.218,-13.412,0.0258,143.999,3,1,0.667,0
1,0,31799,0.239,0.669,0.517,0.0013,5,0.124,-10.706,0.0333,108.059,3,1,0.7,0
1,0,32089,0.691,0.634,0.389,0.155,5,0.0761,-11.163,0.0434,215.773,3,1,0.613,0
1,0,30998,0.451,0.484,0.626,0.0149,0,0.303,-13.673,0.0436,144.476,4,0,0.2,0
1,0,31254,0.704,0.585,0.47,0.882,5,0.212,-13.784,0.0247,143.986,4,1,0.702,0
1,0,31013,0.59,0.677,0.448,1.67e-06,5,0.207,-11.37,0.0327,144.019,3,1,0.452,0
1,0,30766,0.819,0.613,0.323,0.00178,5,0.175,-13.539,0.0292,72.011,3,1,0.76,0
1,0,30998,0.575,0.776,0.315,0.000141,10,0.102,-12.537,0.0526,107.92,3,1,0.591,0
1,0,32171,0.733,0.633,0.463,0.0102,5,0.266,-11.375,0.0577,216.024,3,1,0.501,0
1,0,30998,0.404,0.552,0.622,0.0293,5,0.303,-13.651,0.0422,143.742,4,1,0.168,0
1,0,30998,0.00192,0.325,0.876,0.116,10,0.211,-9.925,0.0454,143.284,4,1,0.281,0
1,0,31939,0.615,0.72,0.343,1.24e-05,5,0.0749,-13.217,0.0547,72.016,3,1,0.441,0
1,0,31939,0.639,0.708,0.241,8.45e-06,0,0.0823,-12.899,0.0312,71.983,3,1,0.476,0
1,0,181173,0.99,0.172,0.0315,5.12e-05,7,0.36,-34.285,0.0387,80.178,4,1,0.161,1
1,0,31254,0.749,0.438,0.485,0.783,5,0.209,-13.64,0.0277,72.296,3,1,0.638,0
1,0,132533,0.996,0.603,0.277,0.0218,10,0.243,-14.243,0.381,66.351,3,1,0.871,0
1,0,30766,0.793,0.619,0.333,0.000237,5,0.175,-13.491,0.029,72.012,3,1,0.751,0
1,0,30998,0.00235,0.327,0.888,0.15,10,0.215,-9.875,0.0482,143.515,4,1,0.294,0
1,0,30766,0.834,0.658,0.343,0.000226,5,0.176,-13.444,0.0274,143.986,3,1,0.801,0
1,0,30998,0.544,0.613,0.309,0.000207,10,0.0979,-12.506,0.0661,215.316,3,1,0.674,0
1,0,32171,0.713,0.623,0.49,0.00753,5,0.259,-11.354,0.0567,215.985,3,1,0.517,0
1,0,31669,0.989,0.677,0.14,0.0149,5,0.0974,-14.347,0.0425,144.186,4,1,0.73,0
1,0,31254,0.777,0.34,0.515,0.698,5,0.217,-13.646,0.0282,137.879,3,1,0.742,0
1,0,190760,0.649,0.528,0.27,0.0557,7,0.0814,-16.482,0.0823,195.012,4,1,0.879,0
1,0,31669,0.992,0.694,0.122,0.0138,5,0.0977,-14.721,0.0436,144.099,4,1,0.759,0
1,0,140000,0.983,0.501,0.0148,0.957,2,0.0975,-28.755,0.0426,107.934,3,1,0.34,0
1,0,31254,0.793,0.502,0.482,0.595,0,0.201,-13.441,0.0261,72.043,3,1,0.599,0
1,0,31799,0.198,0.661,0.54,0.0014,5,0.121,-10.68,0.0329,108.02,4,1,0.659,0
1,0,30998,0.635,0.833,0.293,0.0005,5,0.0858,-12.264,0.0421,108.045,3,1,0.414,0
1,0,30998,0.568,0.834,0.308,0.000126,5,0.0871,-12.254,0.0419,108.054,3,1,0.442,0
1,0,31939,0.692,0.708,0.308,0.000125,5,0.0783,-13.301,0.0339,72.001,3,1,0.56,0
1,0,31254,0.695,0.551,0.481,0.886,5,0.216,-13.648,0.0263,144.091,3,1,0.685,0
1,0,30998,0.00215,0.337,0.883,0.344,10,0.217,-9.875,0.0471,143.356,5,1,0.283,0
1,0,30998,0.593,0.841,0.293,0,5,0.0889,-12.297,0.0458,107.996,3,1,0.447,0
1,0,143853,0.433,0.692,0.721,0.872,9,0.16,-6.98,0.0343,125.604,4,1,0.897,0
1,0,32089,0.717,0.614,0.384,0.273,5,0.077,-11.124,0.0409,216.036,3,1,0.589,0
1,0,31254,0.686,0.449,0.487,0.805,0,0.219,-13.672,0.0272,72.353,3,1,0.692,0
1,0,30766,0.83,0.671,0.356,9.97e-05,5,0.14,-13.441,0.0266,144.005,3,1,0.805,0
1,0,31013,0.638,0.45,0.442,2.55e-05,5,0.182,-11.654,0.0384,125.142,5,1,0.5,0
1,0,30998,0.441,0.557,0.63,0.151,5,0.293,-13.752,0.0434,143.756,4,1,0.237,0
1,0,30998,0.594,0.631,0.309,0.000179,10,0.0992,-12.611,0.0664,215.824,3,1,0.68,0
1,0,31799,0.248,0.641,0.555,0.00113,5,0.128,-10.947,0.0305,108.021,3,1,0.693,0
1,0,30998,0.395,0.482,0.625,0.163,5,0.289,-13.728,0.0435,144.51,4,0,0.257,0
1,0,31254,0.73,0.443,0.488,0.774,5,0.203,-13.424,0.0277,72.316,3,1,0.65,0
1,0,32089,0.632,0.618,0.372,0.224,5,0.0772,-11.159,0.0409,216.088,3,1,0.578,0
1,0,30998,0.654,0.837,0.288,0.000324,5,0.0866,-12.247,0.0411,108.038,3,1,0.449,0
1,0,30998,0.00199,0.331,0.893,0.0642,10,0.226,-9.867,0.0499,142.629,4,1,0.244,0
1,0,31254,0.758,0.562,0.496,0.882,5,0.208,-13.419,0.0249,143.95,3,1,0.658,0
1,0,31669,0.991,0.568,0.108,0.0181,5,0.0972,-14.279,0.043,143.832,4,1,0.704,0
1,0,31013,0.549,0.445,0.443,3.85e-06,5,0.195,-11.535,0.0398,124.817,5,1,0.434,0
1,0,32171,0.767,0.625,0.477,0.000188,5,0.25,-11.374,0.0559,216.058,3,1,0.518,0
1,0,189248,0.995,0.658,0.268,0.258,3,0.254,-13.002,0.243,115.158,4,1,0.541,0
1,0,30998,0.56,0.615,0.305,1.56e-05,10,0.103,-12.587,0.0666,215.67,3,1,0.585,0
1,0,30998,0.39,0.495,0.619,0.0424,5,0.297,-13.645,0.0442,144.546,4,0,0.257,0
1,0,31669,0.992,0.721,0.113,0.0262,5,0.0968,-14.31,0.041,144.047,3,1,0.717,0
1,0,178666,0.977,0.242,0.105,4.04e-05,11,0.931,-29.63,0.0465,75.986,4,0,0.294,0
1,0,30766,0.83,0.667,0.323,0.000299,5,0.141,-13.549,0.0282,143.942,3,1,0.738,0
1,0,32171,0.718,0.639,0.478,0.00335,5,0.241,-11.36,0.0562,216.079,3,1,0.482,0
1,0,30998,0.383,0.557,0.612,0.0679,5,0.325,-13.68,0.041,143.749,4,1,0.253,0
1,0,30998,0.447,0.557,0.643,0.0175,5,0.285,-13.751,0.043,143.713,4,1,0.178,0
1,0,30998,0.648,0.608,0.314,0.00244,10,0.106,-12.497,0.0605,215.544,3,1,0.668,0
1,0,187947,0.5,0.668,0.311,0,2,0.0835,-16.394,0.582,77.516,3,1,0.768,0
1,0,31939,0.638,0.712,0.334,0,0,0.078,-13.228,0.058,71.988,3,1,0.436,0
1,0,30998,0.533,0.689,0.349,0.000127,5,0.1,-12.57,0.0544,72.064,3,1,0.607,0
1,0,30998,0.00279,0.324,0.882,0.0692,10,0.216,-9.832,0.0471,143.426,4,1,0.257,0
1,0,217640,0.993,0.422,0.0478,0.915,9,0.369,-23.83,0.0421,76.503,4,1,0.0848,0
1,0,32089,0.661,0.609,0.385,0.0146,5,0.0757,-11.16,0.0386,215.877,3,1,0.583,0
1,0,30998,0.474,0.686,0.341,0.000134,5,0.103,-12.463,0.0581,72.02,3,1,0.663,0
1,0,31669,0.991,0.738,0.122,0.0119,5,0.0972,-14.299,0.0433,144.076,4,1,0.785,0
1,0,31939,0.603,0.719,0.294,1.18e-05,5,0.0785,-12.908,0.0442,72.003,3,1,0.39,0
1,0,30998,0.656,0.715,0.721,0.000148,5,0.0861,-11.255,0.0403,107.983,3,1,0.613,0
1,0,30998,0.39,0.551,0.622,0.089,5,0.293,-13.683,0.0411,143.716,4,1,0.27,0
1,0,30998,0.721,0.727,0.72,0.000165,5,0.087,-11.29,0.0396,107.94,3,1,0.7,0
1,0,30998,0.635,0.704,0.723,2.28e-05,5,0.0876,-11.261,0.0397,108.006,3,1,0.586,0
1,0,31939,0.633,0.722,0.311,1.98e-05,5,0.0717,-13.264,0.038,72.002,3,1,0.348,0
1,0,32171,0.772,0.632,0.464,0.00211,5,0.257,-11.387,0.0552,215.965,3,1,0.536,0
1,0,31939,0.653,0.714,0.338,0.000172,5,0.0715,-13.255,0.0525,72.027,3,1,0.48,0
1,0,31013,0.595,0.646,0.452,2.88e-05,5,0.183,-11.559,0.0299,144.086,3,1,0.399,0
1,0,31669,0.991,0.514,0.112,0.126,5,0.0973,-14.309,0.0438,142.907,4,1,0.715,0
1,0,223700,0.847,0.628,0.407,0,4,0.101,-12.705,0.6,127.54,5,0,0.327,1
1,0,194800,0.832,0.575,0.321,0,4,0.601,-12.161,0.459,86.319,4,0,0.772,1
1,0,30998,0.0032,0.345,0.876,0.255,10,0.251,-9.839,0.0527,143.483,4,1,0.262,0
1,0,31799,0.269,0.663,0.514,0.000654,5,0.121,-10.751,0.0335,108.034,3,1,0.696,0
1,0,30998,0.703,0.698,0.73,4.06e-05,5,0.0868,-11.227,0.0386,107.914,3,1,0.533,0
1,0,31939,0.588,0.712,0.239,0,5,0.0796,-12.908,0.0313,71.977,3,1,0.441,0
1,0,30998,0.525,0.834,0.286,3.54e-05,5,0.0858,-12.278,0.046,107.987,3,1,0.421,0
1,0,613573,0.992,0.188,0.0539,0.755,4,0.689,-27.26,0.0407,109.512,4,1,0.0419,0
1,0,31013,0.724,0.67,0.425,7.12e-06,5,0.188,-11.507,0.032,144.13,3,1,0.47,0
1,0,161653,0.99,0.195,0.114,0,9,0.119,-17.542,0.0466,71.794,1,1,0.108,0
1,0,31254,0.797,0.559,0.499,0.675,5,0.209,-13.416,0.0265,143.955,4,1,0.623,0
1,0,32171,0.726,0.632,0.47,0.0147,5,0.229,-11.357,0.0551,215.877,3,1,0.509,0
1,0,195307,0.996,0.667,0.12,0.114,7,0.345,-11.954,0.102,119.028,4,1,0.492,1
1,0,42817,0.0316,0.351,0.945,0.832,7,0.691,-1.852,0.171,116.156,3,1,0.0903,0
1,0,32089,0.599,0.614,0.37,0.473,5,0.0761,-11.142,0.0388,216.094,3,1,0.568,0
1,0,32171,0.771,0.643,0.436,0.000234,5,0.265,-11.415,0.0552,216.044,3,1,0.573,0
1,0,194546,0.896,0.55,0.523,0.871,4,0.143,-10.686,0.173,99.724,4,1,0.577,0
1,0,30998,0.00351,0.335,0.9,0.0378,10,0.245,-9.741,0.0581,143.434,4,1,0.244,0
1,0,32171,0.714,0.622,0.483,0.00307,5,0.265,-11.373,0.0556,215.881,3,1,0.527,0
1,0,30998,0.00299,0.322,0.897,0.179,10,0.26,-9.807,0.0552,143.511,4,1,0.227,0
1,0,30998,0.607,0.843,0.296,3.66e-05,5,0.086,-12.255,0.0456,108.04,3,1,0.375,0
